customer_id,first_name,last_name,email,signup_date,country,segment
16294,Caitlyn,Leonard,rebeccabrown@gmail.com,2023-03-30,UK,WHOLESALE
16295,Samantha,Reynolds,catherinesosa@gmail.com,2025-08-18,DE,RETAIL
16296,Patrick,Murphy,melissacrawford@yahoo.com,2025-02-11,DE,ONLINE_ONLY
16297,Christian,Gibbs,johnsondana@yahoo.com,2023-10-16,IN,RETAIL
16298,Danielle,Floyd,romanchristopher@yahoo.com,2023-07-07,UK,VIP
16299,Michelle,Thompson,gregoryharvey@gmail.com,2025-04-30,UK,VIP
16300,David,Jensen,emoore@gmail.com,2024-06-07,DE,ONLINE_ONLY
16301,Brandon,Rodriguez,jeffreygreene@yahoo.com,2025-08-07,FR,VIP
16302,Erica,Andrews,ephillips@yahoo.com,2024-12-23,SG,ONLINE_ONLY
16303,Sheryl,Diaz,johnsmith@yahoo.com,2025-03-03,FR,ONLINE_ONLY
16304,Mr.,Corey Parker DDS,david53@hotmail.com,2023-05-02,FR,RETAIL
16305,Victoria,Miller,xmartin@yahoo.com,2025-09-09,DE,RETAIL
16306,David,Short,wnguyen@hotmail.com,2023-12-03,SG,WHOLESALE
16307,Casey,Williams,brownjulia@gmail.com,2023-07-01,DE,RETAIL
16308,Vanessa,Bullock,yarnold@hotmail.com,2023-03-07,IN,RETAIL
16309,Jessica,Williams,ynichols@hotmail.com,2024-04-14,DE,VIP
16310,James,Lucero,ugrant@yahoo.com,2024-11-06,IN,RETAIL
16311,Jeffery,Hodges,bcollins@yahoo.com,2023-05-28,DE,VIP
16312,Ryan,Mendoza,nancy06@hotmail.com,2023-04-09,US,VIP
16313,Scott,Lyons,jimmyharris@hotmail.com,2024-06-16,UK,ONLINE_ONLY
16314,Julie,Jones,coreymcbride@hotmail.com,2023-09-17,FR,WHOLESALE
16315,Matthew,Fuller,edavis@gmail.com,2023-12-09,US,RETAIL
16316,Carol,Long,kphillips@yahoo.com,2023-05-18,DE,
16317,Dr.,Micheal Webb PhD,franciskristin@gmail.com,2024-10-27,IN,RETAIL
16318,Ms.,Penny Wood,wbenton@yahoo.com,2025-09-10,DE,RETAIL
16319,David,Mayer,gregoryadams@yahoo.com,2022-12-15,FR,VIP
16320,Shelly,Burns,echavez@hotmail.com,2024-01-06,IN,RETAIL
16321,Sydney,Freeman,smithgregory@hotmail.com,2024-07-12,,RETAIL
16322,Bethany,Floyd,morankyle@gmail.com,2024-11-12,US,RETAIL
16323,Sierra,Johnson,greenshaun@hotmail.com,2023-12-11,UK,ONLINE_ONLY
16324,Mariah,Burgess,jillknight@gmail.com,2023-04-25,UK,RETAIL
16325,Kimberly,Clark,echaney@gmail.com,2023-06-30,UK,ONLINE_ONLY
16326,Sierra,Smith,carlymcneil@yahoo.com,2024-01-16,FR,VIP
16327,Raymond,Moody,jorgejohnson@yahoo.com,2023-03-08,DE,ONLINE_ONLY
16328,Shawn,Gonzalez,michaelwolfe@yahoo.com,2024-06-04,US,WHOLESALE
16329,Nathan,Barton,scook@yahoo.com,2024-02-19,US,ONLINE_ONLY
16330,Timothy,Reyes,taylorbaker@hotmail.com,2023-01-03,SG,VIP
16331,James,Jenkins,thomas29@hotmail.com,2024-10-19,SG,ONLINE_ONLY
16332,Carl,Harding,josephross@hotmail.com,2024-10-10,UK,WHOLESALE
16333,Margaret,Erickson,alex58@yahoo.com,2023-08-01,US,RETAIL
16334,Lisa,Rowland,klove@yahoo.com,2024-01-24,DE,RETAIL
16335,Dawn,Foley,stevenmarquez@gmail.com,2023-02-05,US,WHOLESALE
16336,Anthony,Andrade,johnsontristan@hotmail.com,2025-02-11,UK,WHOLESALE
16337,Zachary,Kline,sara92@yahoo.com,2023-03-21,IN,RETAIL
16338,Perry,Randall,millsedward@yahoo.com,2025-03-12,UK,WHOLESALE
16339,Michael,Green,garciacaitlin@yahoo.com,2024-10-25,DE,VIP
16340,Karen,Carpenter,jrussell@gmail.com,2024-12-15,UK,WHOLESALE
16341,Christopher,Martin,wadepatricia@hotmail.com,2024-04-07,SG,VIP
16342,Kenneth,Hampton,cheryl86@hotmail.com,2025-10-04,SG,RETAIL
16343,Jordan,Johnson,charleswagner@hotmail.com,2025-06-07,SG,VIP
16344,Rebecca,Pratt,fmccarthy@gmail.com,2025-06-11,SG,VIP
16345,Curtis,Brooks,jkrueger@yahoo.com,2024-10-05,US,RETAIL
16346,Cassandra,Roberts MD,taylorjeffrey@yahoo.com,2025-08-31,DE,WHOLESALE
16347,Christopher,Smith,heather35@gmail.com,2023-02-14,FR,ONLINE_ONLY
16348,John,Molina,emedina@gmail.com,2024-09-25,DE,WHOLESALE
16349,Beth,Sanchez,shawncampos@hotmail.com,2025-03-18,UK,VIP
16350,Richard,Ayers,ricardohernandez@hotmail.com,2023-06-17,SG,WHOLESALE
16351,Lisa,Gibson,lauraclark@hotmail.com,2025-06-14,US,ONLINE_ONLY
16352,Katrina,Collier,yobrien@gmail.com,2023-05-05,FR,VIP
16353,Tyler,Gomez,blevinsdenise@yahoo.com,2025-05-17,UK,WHOLESALE
16354,Amy,Maldonado,cwebb@yahoo.com,2024-03-07,FR,WHOLESALE
16355,Daniel,Newman,wesleysmith@hotmail.com,2025-01-13,DE,VIP
16356,Krista,Nguyen,trevorgarrett@gmail.com,2024-05-22,FR,VIP
16357,Keith,Robinson,brandongriffin@gmail.com,2025-04-13,SG,RETAIL
16358,Zachary,Robinson,jimmynorris@hotmail.com,2024-10-17,UK,RETAIL
16359,Elizabeth,Mckinney,johnsonvictoria@yahoo.com,2025-06-04,US,ONLINE_ONLY
16360,Cory,Smith,wolftraci@hotmail.com,2024-02-06,FR,WHOLESALE
16361,Emily,Saunders,josemendez@hotmail.com,2023-03-28,IN,VIP
16362,Alejandro,Roberts,jon52@hotmail.com,2025-05-13,FR,VIP
16363,Rachel,Williams,gharrison@yahoo.com,2023-04-19,DE,RETAIL
16364,Tammy,Hall,nicole41@hotmail.com,2024-11-11,DE,RETAIL
16365,Laura,Camacho,jamienavarro@yahoo.com,2023-02-11,UK,ONLINE_ONLY
16366,Brandi,Warren,thomaswhite@yahoo.com,2024-09-02,FR,RETAIL
16367,Christopher,Nguyen,anthonyshaffer@gmail.com,2023-07-20,DE,WHOLESALE
16368,Richard,Pratt,ashleegarcia@hotmail.com,2023-02-15,UK,VIP
16369,Anthony,Rodriguez,fhines@yahoo.com,2023-04-25,FR,WHOLESALE
16370,Robert,Rodriguez,natalieleon@yahoo.com,2025-08-09,IN,RETAIL
16371,Antonio,House,martinezkathleen@hotmail.com,2023-12-04,DE,WHOLESALE
16372,Jerry,Mcclain,todd10@yahoo.com,2023-02-17,UK,RETAIL
16373,Catherine,Carter,hernandezalec@hotmail.com,2025-08-14,DE,WHOLESALE
16374,Tyler,Parker,paulsmith@hotmail.com,2023-08-02,UK,ONLINE_ONLY
16375,Joel,Larsen,sabrinahubbard@gmail.com,2023-01-02,DE,ONLINE_ONLY
16376,Joseph,Keith,kaitlynhoward@hotmail.com,2023-01-27,DE,WHOLESALE
16377,Stephanie,Massey,brittneyramirez@yahoo.com,2025-10-05,FR,VIP
16378,Virginia,Hinton,karen68@gmail.com,2023-10-03,IN,RETAIL
16379,Samantha,Jones,alexandria29@yahoo.com,2024-12-10,UK,ONLINE_ONLY
16380,Alicia,Osborne,sarah83@gmail.com,2024-08-20,UK,VIP
16381,William,Gomez,carl98@gmail.com,2025-07-05,IN,WHOLESALE
16382,Michael,Simpson,floydsharon@hotmail.com,2025-10-23,FR,WHOLESALE
16383,Dan,Williams,walkeranna@gmail.com,2023-09-20,UK,WHOLESALE
16384,Gabrielle,Reid,leepedro@gmail.com,2024-07-11,DE,RETAIL
16385,Jennifer,Holt,troymorton@gmail.com,2023-02-24,SG,VIP
16386,Brianna,Zimmerman,robert79@yahoo.com,2024-02-14,DE,WHOLESALE
16387,Kimberly,Scott,villajamie@hotmail.com,2023-09-28,UK,ONLINE_ONLY
16388,Lynn,Foster,davispatricia@hotmail.com,2024-08-27,US,RETAIL
16389,Sandra,Jones,garciajoanne@yahoo.com,2023-03-29,UK,RETAIL
16390,Joseph,Campos,charlotte59@hotmail.com,2023-12-09,FR,WHOLESALE
16391,Joseph,Blake,kevin30@hotmail.com,2023-04-03,DE,RETAIL
16392,Robert,Smith,stephanie13@hotmail.com,2023-07-16,IN,RETAIL
16393,Jennifer,Miller,christopheralvarez@gmail.com,2025-09-26,SG,RETAIL
16394,Jerry,Williams,barajasbrian@yahoo.com,2024-03-11,IN,RETAIL
16395,Lisa,Kidd,joneswendy@hotmail.com,2024-03-02,IN,ONLINE_ONLY
16396,Jade,Pope,matthewsrhonda@hotmail.com,2024-04-14,DE,RETAIL
16397,Christopher,Lee,christophercarson@yahoo.com,2024-05-04,DE,RETAIL
16398,Wendy,Freeman,john60@hotmail.com,2024-06-21,FR,VIP
16399,Kevin,Stevens,jamessanchez@hotmail.com,2023-12-31,US,ONLINE_ONLY
16400,Jesse,Smith,zvargas@gmail.com,2023-03-01,UK,RETAIL
16401,Ronald,Moran,ogibson@hotmail.com,2025-10-30,US,RETAIL
16402,Shawn,Olson,cynthia52@hotmail.com,2023-12-04,US,RETAIL
16403,Jason,Webb,lleon@yahoo.com,2024-03-18,IN,WHOLESALE
16404,Jamie,Hoffman PhD,,2024-12-09,SG,WHOLESALE
16405,Douglas,Martinez,ywong@gmail.com,2025-09-22,FR,ONLINE_ONLY
16406,Kathleen,Schultz,mary15@hotmail.com,2023-12-03,SG,VIP
16407,Robert,Snyder,thomasaaron@yahoo.com,2025-01-11,FR,RETAIL
16408,Ashley,Wallace,uliu@yahoo.com,2023-10-08,SG,VIP
16409,Renee,Tucker,millerchristopher@gmail.com,2023-04-19,DE,WHOLESALE
16410,Jeffrey,Mason,chelsea81@yahoo.com,2025-09-28,US,WHOLESALE
16411,Ryan,Pearson,,2023-11-04,IN,RETAIL
16412,Megan,Conway,katieweber@hotmail.com,2024-01-01,UK,ONLINE_ONLY
16413,Anthony,Brown,paul95@gmail.com,2025-10-25,FR,RETAIL
16414,Jacob,Parrish,alexandermark@yahoo.com,2024-08-26,DE,VIP
16415,Roberta,Bennett,aodonnell@gmail.com,2023-04-27,SG,WHOLESALE
16416,Samuel,Olsen,tmendez@yahoo.com,2025-06-24,SG,VIP
16417,Francisco,Snyder,clarktonya@hotmail.com,2024-10-09,UK,ONLINE_ONLY
16418,Priscilla,Fisher,peter80@gmail.com,2023-01-23,SG,VIP
16419,Ann,Benitez,ogarcia@gmail.com,2024-10-23,IN,WHOLESALE
16420,Brandy,Casey,matthew22@hotmail.com,2023-06-13,US,RETAIL
16421,Carol,Rice,westjennifer@yahoo.com,2024-12-14,FR,WHOLESALE
16422,Misty,Brady,brittanyfisher@yahoo.com,2024-08-09,US,RETAIL
16423,Wendy,White,angela87@yahoo.com,2025-10-04,DE,WHOLESALE
16424,Gina,Foster,michael34@hotmail.com,2023-11-17,IN,VIP
16425,Dr.,Shaun Rodriguez,nancy67@gmail.com,2024-10-05,UK,RETAIL
16426,Patrick,Goodman,tara20@gmail.com,2025-07-10,DE,VIP
16427,Brian,Shannon,austinjared@gmail.com,2024-07-13,IN,WHOLESALE
16428,Karla,Cox MD,michaelvasquez@hotmail.com,2025-05-29,IN,WHOLESALE
16429,Joshua,Jordan,ghoffman@yahoo.com,2023-12-18,US,VIP
16430,Larry,Martin,loneal@gmail.com,2023-01-05,UK,RETAIL
16431,Rachael,Davis,acase@yahoo.com,2025-10-22,SG,VIP
16432,Kevin,Mccullough,morganbryant@gmail.com,2023-01-17,FR,WHOLESALE
16433,Tammy,Clarke,kmolina@gmail.com,2023-08-14,DE,WHOLESALE
16434,Ian,Molina,bellian@yahoo.com,2023-01-24,UK,RETAIL
16435,Dr.,Gary Moore,burtonjimmy@yahoo.com,2024-07-30,DE,VIP
16436,Jesse,Miller,riggsjon@gmail.com,2023-07-19,DE,ONLINE_ONLY
16437,Rhonda,Sharp,sandy14@gmail.com,2024-08-27,IN,WHOLESALE
16438,Katherine,Flores,paulharrington@gmail.com,2025-03-28,US,WHOLESALE
16439,James,Wilson,vanessaperry@yahoo.com,2023-05-05,FR,RETAIL
16440,Travis,Gonzalez,paultyler@gmail.com,2025-04-09,SG,WHOLESALE
16441,Andrea,Hart,qbaker@hotmail.com,2025-01-21,SG,WHOLESALE
16442,Patricia,Morrow,irowe@yahoo.com,2025-01-08,UK,WHOLESALE
16443,Kenneth,Vang,michael65@hotmail.com,2024-12-21,FR,WHOLESALE
16444,Catherine,Hunter,sandovaljames@gmail.com,2025-06-05,SG,VIP
16445,Emily,Floyd,michaelatkins@hotmail.com,2023-11-05,DE,RETAIL
16446,Emily,Smith,cody74@yahoo.com,2024-10-02,US,VIP
16447,James,Mann,marklewis@gmail.com,2023-05-17,FR,WHOLESALE
16448,Kristin,Wagner,daniel09@hotmail.com,2025-01-21,DE,ONLINE_ONLY
16449,Chelsey,Peterson,michellemoore@yahoo.com,2025-06-06,FR,ONLINE_ONLY
16450,Mark,Castro,mejiajill@gmail.com,2022-11-29,US,WHOLESALE
16451,Christopher,Ramirez,tristanramirez@yahoo.com,2024-03-25,UK,WHOLESALE
16452,Katherine,Lee PhD,danielwilson@gmail.com,2025-03-02,FR,VIP
16453,Cameron,Mcdonald,uthomas@hotmail.com,2025-10-18,UK,ONLINE_ONLY
16454,Amanda,Williams,mark33@hotmail.com,2023-05-09,UK,ONLINE_ONLY
16455,Timothy,Casey,paige68@gmail.com,2024-01-07,US,VIP
16456,Michelle,Dawson,millersydney@yahoo.com,2024-03-29,SG,VIP
16457,Shane,Myers,pamelasmith@yahoo.com,2022-12-07,FR,RETAIL
16458,Stephanie,Mullins,sharonmurray@yahoo.com,2025-08-21,IN,RETAIL
16459,Maurice,Russell,lindseylee@hotmail.com,2024-09-23,UK,WHOLESALE
16460,Alicia,Mayer,anthony14@yahoo.com,2024-10-24,US,RETAIL
16461,Jacqueline,Roth,pearsonjulie@yahoo.com,2025-05-31,DE,ONLINE_ONLY
16462,Erik,Carter,morrisontyler@yahoo.com,2025-03-20,IN,RETAIL
16463,Charles,Green PhD,susan45@yahoo.com,2023-02-01,UK,VIP
16464,Daniel,Hill,lucas10@gmail.com,2023-10-21,DE,RETAIL
16465,Timothy,Campbell,vincentkimberly@yahoo.com,2023-06-08,UK,ONLINE_ONLY
16466,Christine,Smith,christy21@hotmail.com,2024-05-05,SG,ONLINE_ONLY
16467,Brent,Maxwell,nelsonaudrey@yahoo.com,2023-03-05,FR,RETAIL
16468,Tina,Allison,elizabethbrown@yahoo.com,2023-06-15,SG,VIP
16469,Jacqueline,Franklin,,2024-05-04,SG,WHOLESALE
16470,Michael,Bailey,huntbethany@gmail.com,2024-07-20,DE,VIP
16471,Brian,James,obrienrobert@hotmail.com,2023-07-14,FR,RETAIL
16472,Donna,Green,donaldrodriguez@gmail.com,2023-05-11,US,ONLINE_ONLY
16473,Megan,Walton,nicholas91@hotmail.com,2023-12-18,FR,RETAIL
16474,Alexander,Thompson,cassandramorales@gmail.com,2025-01-23,SG,WHOLESALE
16475,Timothy,Cole,clairesingleton@yahoo.com,2025-04-21,IN,ONLINE_ONLY
16476,Mr.,Joseph Hughes,acastro@yahoo.com,2024-03-26,DE,WHOLESALE
16477,Carl,Olson,voliver@yahoo.com,2025-07-21,DE,WHOLESALE
16478,Matthew,Goodwin,bradleyjackson@yahoo.com,2023-11-22,IN,VIP
16479,Tammy,Baker,sharonbradley@gmail.com,2023-04-10,US,VIP
16480,Mark,Griffin,watsonsydney@gmail.com,2023-01-26,DE,RETAIL
16481,Sheena,Price,edgar52@hotmail.com,2023-06-03,US,WHOLESALE
16482,Tommy,Gay,mendezkenneth@yahoo.com,2023-07-12,US,ONLINE_ONLY
16483,Eric,Cook,lewisnathan@yahoo.com,2023-04-19,FR,ONLINE_ONLY
16484,William,Moore,cmccoy@hotmail.com,2023-01-15,IN,RETAIL
16485,Carrie,Parks,joeparker@gmail.com,2023-09-30,US,ONLINE_ONLY
16486,Jeffrey,Gordon,stevendouglas@gmail.com,2024-11-19,UK,VIP
16487,David,Wallace,crodriguez@gmail.com,2025-07-12,DE,WHOLESALE
16488,Sara,Gibson,travis33@hotmail.com,2024-07-30,SG,VIP
16489,Shannon,Morgan,cassandramartin@yahoo.com,2024-12-11,FR,WHOLESALE
16490,Mitchell,Martin,adrian99@gmail.com,2024-06-01,FR,ONLINE_ONLY
16491,Angela,Schultz,jacobblack@yahoo.com,2023-05-06,,ONLINE_ONLY
16492,Brittany,Rogers,cbrown@gmail.com,2025-09-17,UK,RETAIL
16493,Evan,Callahan,fkennedy@gmail.com,2025-06-10,FR,WHOLESALE
16494,Kristen,Garcia,mcortez@gmail.com,2024-07-20,UK,VIP
16495,Nancy,Thompson DDS,rwhite@yahoo.com,2022-12-01,UK,RETAIL
16496,Derek,Caldwell,jamesluna@hotmail.com,2024-09-20,IN,RETAIL
16497,Joel,Baxter,lyonsheather@gmail.com,2025-03-05,DE,WHOLESALE
16498,Nancy,Ramirez,jacquelinesmith@gmail.com,2025-09-12,DE,VIP
16499,Julie,Holt,stephensjohn@hotmail.com,2025-10-10,IN,WHOLESALE
16500,Alexis,Rojas,warrenmaureen@hotmail.com,2022-12-10,SG,VIP
16501,Julie,Lewis,zparsons@gmail.com,2025-09-06,US,ONLINE_ONLY
16502,Eric,Floyd,bhall@gmail.com,2023-04-02,DE,VIP
16503,Jessica,Johnson,barnettderrick@gmail.com,2023-03-09,DE,RETAIL
16504,Randy,Castillo,chavezalexis@yahoo.com,2025-03-22,IN,WHOLESALE
16505,Daniel,Green,alyssaholland@hotmail.com,2025-11-10,UK,ONLINE_ONLY
16506,Jamie,Thompson,bmoreno@hotmail.com,2024-11-25,SG,WHOLESALE
16507,Eric,White,abutler@yahoo.com,2023-06-20,US,WHOLESALE
16508,Michael,Anderson,christine49@yahoo.com,2025-07-08,IN,RETAIL
16509,Adam,Salazar,thomas58@gmail.com,2024-09-09,FR,RETAIL
16510,Robin,Morris,jonesdenise@gmail.com,2025-10-04,UK,VIP
16511,Megan,Scott,emilydixon@yahoo.com,2024-12-13,US,RETAIL
16512,Kayla,Kelley,westmonica@yahoo.com,2024-09-29,SG,WHOLESALE
16513,George,Short,ebuckley@yahoo.com,2024-08-11,FR,WHOLESALE
16514,Robin,Gilbert,dianeparker@yahoo.com,2023-11-08,SG,ONLINE_ONLY
16515,Diane,Finley,lsimpson@gmail.com,2023-08-23,SG,WHOLESALE
16516,Jimmy,Pace,ncarter@hotmail.com,2023-03-02,FR,VIP
16517,Ivan,Murray,vroth@hotmail.com,2024-04-19,US,WHOLESALE
16518,Rebecca,Baldwin,wilsonkayla@hotmail.com,2025-01-11,IN,RETAIL
16519,Christopher,Mathis,douglasturner@hotmail.com,2025-10-11,DE,WHOLESALE
16520,James,Johnson,richardbernard@yahoo.com,2024-04-25,IN,WHOLESALE
16521,Jenna,Ryan,thomasjesus@gmail.com,2025-07-07,SG,VIP
16522,Hannah,Berger,hernandezjohn@gmail.com,2025-01-28,US,VIP
16523,Joel,Wade,hwatkins@gmail.com,2025-11-12,UK,ONLINE_ONLY
16524,Daniel,Brewer,gilbertmelissa@gmail.com,2023-04-05,FR,ONLINE_ONLY
16525,Charles,Stewart,daniel12@yahoo.com,2024-11-18,US,WHOLESALE
16526,Brianna,Spencer,richardmichael@gmail.com,2024-12-29,IN,VIP
16527,Joshua,Atkins,william35@hotmail.com,2024-11-03,US,RETAIL
16528,Frederick,Mayer,janice91@yahoo.com,2023-09-20,IN,VIP
16529,Lori,Russell,charlesbyrd@yahoo.com,2022-12-08,IN,ONLINE_ONLY
16530,Katie,Hill,ugarcia@gmail.com,2023-05-04,US,VIP
16531,Sean,Martin,karl92@yahoo.com,2023-06-02,UK,RETAIL
16532,Jennifer,Cook,ssims@yahoo.com,2025-03-06,DE,WHOLESALE
16533,Jose,Kelly,lauranewton@yahoo.com,2025-03-20,DE,VIP
16534,Caroline,Thomas,jacob05@gmail.com,2025-06-10,,VIP
16535,Natalie,Wallace,daycandice@gmail.com,2023-04-09,UK,RETAIL
16536,Joseph,Landry,greenmelissa@gmail.com,2023-02-19,US,ONLINE_ONLY
16537,Jeffrey,Mccoy,jeffrey28@hotmail.com,2023-12-01,UK,ONLINE_ONLY
16538,Kathryn,White,anthony90@yahoo.com,2024-08-24,IN,RETAIL
16539,Danielle,Wagner,btorres@yahoo.com,2024-08-10,IN,ONLINE_ONLY
16540,Mr.,Samuel Potter MD,jacob58@yahoo.com,2025-10-30,IN,RETAIL
16541,Heather,Peters,valerie53@hotmail.com,2024-12-08,FR,RETAIL
16542,Richard,Huff,rjackson@hotmail.com,2024-11-14,FR,ONLINE_ONLY
16543,Stephanie,Logan,ashley76@gmail.com,2025-08-20,SG,ONLINE_ONLY
16544,John,Thompson,caroline66@hotmail.com,2024-04-07,SG,WHOLESALE
16545,Sheila,Jackson,lisa32@yahoo.com,2025-05-26,US,VIP
16546,Stephanie,Rodriguez,fosterjohn@hotmail.com,2023-10-03,US,WHOLESALE
16547,Stacey,Frank,amandawatson@gmail.com,2023-01-30,SG,RETAIL
16548,Melinda,Ramsey,jodischultz@yahoo.com,2024-10-14,IN,WHOLESALE
16549,Marcus,Cole,williamssarah@yahoo.com,2025-03-16,DE,RETAIL
16550,Pamela,Hall,matthew25@gmail.com,2023-01-10,DE,WHOLESALE
16551,Andrea,Snyder,lukenelson@hotmail.com,2023-02-20,US,WHOLESALE
16552,Carrie,Lee,michaeldavis@hotmail.com,2023-02-11,UK,RETAIL
16553,Nicholas,Stevens,benjamin93@yahoo.com,2025-05-30,US,WHOLESALE
16554,Edwin,Obrien,markcollins@gmail.com,2023-08-25,IN,WHOLESALE
16555,Eric,Greene,vargasjames@gmail.com,2023-06-18,SG,ONLINE_ONLY
16556,Caroline,Sampson,zachary89@yahoo.com,2024-06-03,SG,WHOLESALE
16557,Megan,Henderson,emily67@yahoo.com,2023-12-19,SG,ONLINE_ONLY
16558,Julia,James,ianbrown@yahoo.com,2024-04-14,US,VIP
16559,Ryan,Martinez,riceryan@yahoo.com,2023-04-25,UK,WHOLESALE
16560,Stephen,Dickson,jessica72@hotmail.com,2025-03-25,FR,RETAIL
16561,Richard,Fox,fburns@yahoo.com,2025-07-04,DE,WHOLESALE
16562,Daniel,Molina,carterrobert@hotmail.com,2025-11-10,FR,RETAIL
16563,Kristen,Brooks,tsimpson@gmail.com,2023-11-03,FR,RETAIL
16564,Emily,Williams,jason17@gmail.com,2025-01-28,DE,VIP
16565,Gloria,Castillo,megancoleman@hotmail.com,2025-03-17,US,RETAIL
16566,Pamela,Smith,pauldillon@yahoo.com,2025-06-15,DE,VIP
16567,Jessica,Kelly,cervantesjoshua@yahoo.com,2023-06-23,FR,VIP
16568,Shaun,Martinez,pamela07@yahoo.com,2023-09-05,FR,VIP
16569,Melissa,Evans,reidkevin@yahoo.com,2024-10-31,SG,ONLINE_ONLY
16570,Carly,Martin,dennissherri@hotmail.com,2025-11-10,IN,WHOLESALE
16571,Cynthia,Frank,monroelarry@gmail.com,2024-08-04,US,RETAIL
16572,Melissa,Adams,amber34@yahoo.com,2023-01-20,UK,ONLINE_ONLY
16573,Justin,Chung,sampsonscott@hotmail.com,2023-07-04,UK,ONLINE_ONLY
16574,Gwendolyn,Warren,evansthomas@yahoo.com,2024-10-29,IN,RETAIL
16575,Jonathan,Mullins,drakephillip@gmail.com,2024-06-11,DE,RETAIL
16576,Mary,Herrera,harveyandrea@hotmail.com,2023-11-10,DE,VIP
16577,James,Martinez,autumnsmith@gmail.com,2025-07-18,UK,VIP
16578,Jocelyn,Shaffer PhD,madison19@hotmail.com,2025-05-07,IN,RETAIL
16579,Carol,Edwards,powersalyssa@gmail.com,2025-05-02,SG,ONLINE_ONLY
16580,Tracey,Lawrence,cgarrison@yahoo.com,2023-06-27,UK,ONLINE_ONLY
16581,Deanna,Williams,pjones@yahoo.com,2024-02-02,FR,RETAIL
16582,Jason,Benson,pberger@hotmail.com,2023-12-21,IN,ONLINE_ONLY
16583,Roger,Parker,davidspears@yahoo.com,2024-05-13,SG,RETAIL
16584,Terry,Carroll,jacksonjamie@yahoo.com,2024-01-05,DE,
16585,Philip,Moreno,johnsonnicole@yahoo.com,2023-07-02,UK,WHOLESALE
16586,Joshua,Parks,huynhvanessa@hotmail.com,2023-08-24,FR,VIP
16587,Katie,Gardner,jessica76@gmail.com,2025-08-08,SG,WHOLESALE
16588,Kelli,Jones,dvega@hotmail.com,2025-08-14,FR,RETAIL
16589,Jessica,Parker,timothygarcia@hotmail.com,2024-08-06,FR,WHOLESALE
16590,Nicole,Rowe,vmills@gmail.com,2025-11-01,UK,RETAIL
16591,Anthony,Dunn,mjohnson@hotmail.com,2024-12-26,IN,ONLINE_ONLY
16592,Jack,Pearson,ryanbaker@hotmail.com,2023-06-22,IN,ONLINE_ONLY
16593,Lindsay,Clay,christopheryoung@gmail.com,2023-08-17,IN,VIP
16594,Anthony,Stein,timward@gmail.com,2023-04-12,FR,VIP
16595,David,Fuentes,brettherrera@gmail.com,2025-05-13,IN,WHOLESALE
16596,Kyle,Sanchez,ryanparker@hotmail.com,2025-08-08,IN,ONLINE_ONLY
16597,Randy,Miller,arosario@yahoo.com,2024-12-27,US,ONLINE_ONLY
16598,Glenn,Fowler,jallen@yahoo.com,2025-03-19,UK,WHOLESALE
16599,Joseph,Castro,novakscott@hotmail.com,2024-04-17,SG,WHOLESALE
16600,Robin,Wilkerson,thernandez@gmail.com,2023-06-19,SG,WHOLESALE
16601,Robin,Nguyen,mmoody@gmail.com,2023-02-13,US,RETAIL
16602,Calvin,Barry,jonestodd@yahoo.com,2024-07-13,UK,WHOLESALE
16603,Jeremy,Miller,tannerreyes@gmail.com,2022-12-21,DE,VIP
16604,Heather,Hancock,robbinsjudy@yahoo.com,2023-04-27,SG,ONLINE_ONLY
16605,Brooke,Rodriguez,,2024-09-27,US,ONLINE_ONLY
16606,Kathleen,Adams,dhoffman@yahoo.com,2024-07-21,UK,RETAIL
16607,Summer,Ruiz,usmith@yahoo.com,2023-12-12,SG,ONLINE_ONLY
16608,Christopher,Davis,michelle48@hotmail.com,2023-08-06,DE,VIP
16609,James,Christensen,kyle10@yahoo.com,2023-02-15,US,ONLINE_ONLY
16610,Michael,Davila,twatson@hotmail.com,2024-05-12,SG,WHOLESALE
16611,Joseph,Rodriguez,wrightkimberly@gmail.com,2023-08-04,FR,ONLINE_ONLY
16612,Tonya,Carter,michelletaylor@gmail.com,2024-02-13,IN,RETAIL
16613,Crystal,Brown,daviesfelicia@gmail.com,2024-03-09,IN,RETAIL
16614,Stanley,Wood,stephen71@yahoo.com,2024-10-15,UK,WHOLESALE
16615,Carla,Moore,greerbrandon@hotmail.com,2025-02-23,UK,ONLINE_ONLY
16616,Emily,Thompson,wfoster@hotmail.com,2024-04-27,FR,VIP
16617,Joshua,Vazquez,ocarter@gmail.com,2024-12-13,US,VIP
16618,Corey,Jones,xbailey@yahoo.com,2024-06-29,DE,WHOLESALE
16619,Sara,Wright,rhondaortiz@gmail.com,2024-05-18,DE,RETAIL
16620,Amber,Johnson,theresa64@hotmail.com,2022-11-20,US,RETAIL
16621,Jacob,Holland,craig13@hotmail.com,2024-08-19,DE,ONLINE_ONLY
16622,Jennifer,Jones,qcoleman@hotmail.com,2025-06-21,FR,RETAIL
16623,Andrew,Ross,thomas55@gmail.com,2023-11-19,US,RETAIL
16624,Robert,Gutierrez Jr.,kent79@yahoo.com,2023-05-22,UK,ONLINE_ONLY
16625,Jennifer,Lee,hollowaydiana@gmail.com,2023-09-12,FR,RETAIL
16626,Justin,Allen,vwoods@gmail.com,2024-02-25,SG,VIP
16627,Carla,Cruz,heather77@hotmail.com,2024-11-17,IN,VIP
